,Unnamed: 0,index,Link,Posting Date,Location,City,Neighbourhood (Dirty),Address,Price,Pure rent,Service Charge,Other Charge,Size,Date From,Date To,DataFrame,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
2220,2220,9732542,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.9732542.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,510.0,5000,5000,5000,19,2023-04-26,,20230424,5000,,26.842105263157894,25.04.2023-510.0-26.842105263157894 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2221,2221,9742956,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.9742956.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,490.0,5000,5000,5000,19,2023-04-26,,20230424,5000,,25.789473684210527,25.04.2023-490.0-25.789473684210527 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2240,2240,9891713,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshagen.9891713.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,590.0,5000,5000,5000,13,2023-04-26,,20230424,5000,,45.38461538461539,25.04.2023-590.0-45.38461538461539 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2241,2241,9891758,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshagen.9891758.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,580.0,5000,5000,5000,24,2023-04-26,,20230424,5000,,24.166666666666668,25.04.2023-580.0-24.166666666666668 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2260,2260,9939858,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9939858.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,510.0,5000,5000,5000,25,2023-04-26,,20230424,5000,,20.4,25.04.2023-510.0-20.4 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2261,2261,9940820,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9940820.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,490.0,5000,5000,5000,23,2023-04-26,,20230424,5000,,21.304347826086957,25.04.2023-490.0-21.304347826086957 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2280,2280,9953317,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9953317.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,520.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,32.5,25.04.2023-520.0-32.5 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2281,2281,9954051,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9954051.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,510.0,5000,5000,5000,18,2023-04-26,,20230424,5000,,28.333333333333332,25.04.2023-510.0-28.333333333333332 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2300,2300,9968813,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9968813.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,510.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,31.875,25.04.2023-510.0-31.875 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2301,2301,9969527,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9969527.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,450.0,5000,5000,5000,18,2023-04-26,,20230424,5000,,25.0,25.04.2023-450.0-25.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2320,2320,9979213,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichterfelde.9979213.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,440.0,5000,5000,5000,24,2023-04-26,,20230424,5000,,18.333333333333332,25.04.2023-440.0-18.333333333333332 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2321,2321,9979263,www.wg-gesucht.de/wg-zimmer-in-Berlin.9979263.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,420.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,26.25,25.04.2023-420.0-26.25 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2340,2340,6728412,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshagen.6728412.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,450.0,5000,5000,5000,15,2023-04-26,,20230424,5000,,30.0,25.04.2023-450.0-30.0 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2341,2341,10020795,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.10020795.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,420.0,5000,5000,5000,23,2023-04-26,,20230424,5000,,18.26086956521739,25.04.2023-420.0-18.26086956521739 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2360,2360,10022867,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10022867.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,360.0,5000,5000,5000,17,2023-04-26,,20230424,5000,,21.176470588235293,25.04.2023-360.0-21.176470588235293 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2361,2361,9576752,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9576752.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,330.0,5000,5000,5000,22,2023-04-26,,20230424,5000,,15.0,25.04.2023-330.0-15.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2380,2380,9975512,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.9975512.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,420.0,5000,5000,5000,13,2023-04-26,,20230424,5000,,32.30769230769231,25.04.2023-420.0-32.30769230769231 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2381,2381,9534875,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9534875.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,380.0,5000,5000,5000,22,2023-04-26,,20230424,5000,,17.272727272727273,25.04.2023-380.0-17.272727272727273 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2400,2400,9976872,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.9976872.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,460.0,5000,5000,5000,20,2023-04-26,,20230424,5000,,23.0,25.04.2023-460.0-23.0 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2401,2401,9979421,www.wg-gesucht.de/wg-zimmer-in-Berlin-Marienfelde.9979421.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,430.0,5000,5000,5000,20,2023-04-26,,20230424,5000,,21.5,25.04.2023-430.0-21.5 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2420,2420,9914214,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichterfelde.9914214.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,490.0,5000,5000,5000,17,2023-04-26,,20230424,5000,,28.823529411764707,25.04.2023-490.0-28.823529411764707 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2421,2421,9965978,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9965978.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,440.0,5000,5000,5000,20,2023-04-26,,20230424,5000,,22.0,25.04.2023-440.0-22.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2440,2440,10019373,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10019373.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,470.0,5000,5000,5000,24,2023-04-26,,20230424,5000,,19.583333333333332,25.04.2023-470.0-19.583333333333332 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2441,2441,8382707,www.wg-gesucht.de/wg-zimmer-in-Berlin-Adlershof.8382707.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,470.0,5000,5000,5000,13,2023-04-26,,20230424,5000,,36.15384615384615,25.04.2023-470.0-36.15384615384615 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2460,2460,9341139,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lankwitz.9341139.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,450.0,5000,5000,5000,25,2023-04-26,,20230424,5000,,18.0,25.04.2023-450.0-18.0 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2461,2461,9470843,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg-Wilmersdorf.9470843.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,420.0,5000,5000,5000,24,2023-04-26,,20230424,5000,,17.5,25.04.2023-420.0-17.5 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2480,2480,8828967,www.wg-gesucht.de/wg-zimmer-in-Berlin.8828967.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,550.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,34.375,25.04.2023-550.0-34.375 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2481,2481,4589132,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.4589132.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,520.0,5000,5000,5000,13,2023-04-26,,20230424,5000,,40.0,25.04.2023-520.0-40.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2500,2500,9297842,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9297842.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,500.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,31.25,25.04.2023-500.0-31.25 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2501,2501,10016342,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10016342.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,490.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,30.625,25.04.2023-490.0-30.625 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2520,2520,10017464,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10017464.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,510.0,5000,5000,5000,19,2023-04-26,,20230424,5000,,26.842105263157894,25.04.2023-510.0-26.842105263157894 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2521,2521,10018737,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10018737.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,470.0,5000,5000,5000,20,2023-04-26,,20230424,5000,,23.5,25.04.2023-470.0-23.5 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2540,2540,9981351,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.9981351.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,420.0,5000,5000,5000,23,2023-04-26,,20230424,5000,,18.26086956521739,25.04.2023-420.0-18.26086956521739 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2541,2541,7999674,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.7999674.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,390.0,5000,5000,5000,20,2023-04-26,,20230424,5000,,19.5,25.04.2023-390.0-19.5 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2560,2560,9966433,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9966433.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,500.0,5000,5000,5000,18,2023-04-26,,20230424,5000,,27.77777777777778,25.04.2023-500.0-27.77777777777778 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2561,2561,10010322,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10010322.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,490.0,5000,5000,5000,22,2023-04-26,,20230424,5000,,22.272727272727273,25.04.2023-490.0-22.272727272727273 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2580,2580,9971878,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9971878.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,490.0,5000,5000,5000,17,2023-04-26,,20230424,5000,,28.823529411764707,25.04.2023-490.0-28.823529411764707 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2581,2581,5775799,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.5775799.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,430.0,5000,5000,5000,19,2023-04-26,,20230424,5000,,22.63157894736842,25.04.2023-430.0-22.63157894736842 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2600,2600,9929787,www.wg-gesucht.de/wg-zimmer-in-Berlin-Johannisthal.9929787.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,470.0,5000,5000,5000,13,2023-04-26,,20230424,5000,,36.15384615384615,25.04.2023-470.0-36.15384615384615 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2601,2601,10018591,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10018591.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,420.0,5000,5000,5000,20,2023-04-26,,20230424,5000,,21.0,25.04.2023-420.0-21.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2620,2620,9902847,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9902847.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,500.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,31.25,25.04.2023-500.0-31.25 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2621,2621,7465621,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.7465621.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,450.0,5000,5000,5000,21,2023-04-26,,20230424,5000,,21.428571428571427,25.04.2023-450.0-21.428571428571427 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2640,2640,9872204,www.wg-gesucht.de/wg-zimmer-in-Berlin.9872204.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,450.0,5000,5000,5000,18,2023-04-26,,20230424,5000,,25.0,25.04.2023-450.0-25.0 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2641,2641,9437865,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.9437865.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,420.0,5000,5000,5000,15,2023-04-26,,20230424,5000,,28.0,25.04.2023-420.0-28.0 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2660,2660,9924680,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau-Zitadelle.9924680.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,510.0,5000,5000,5000,22,2023-04-26,,20230424,5000,,23.181818181818183,25.04.2023-510.0-23.181818181818183 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2661,2661,9933931,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9933931.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,500.0,5000,5000,5000,23,2023-04-26,,20230424,5000,,21.73913043478261,25.04.2023-500.0-21.73913043478261 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2680,2680,5965437,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.5965437.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,500.0,5000,5000,5000,15,2023-04-26,,20230424,5000,,33.333333333333336,25.04.2023-500.0-33.333333333333336 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2681,2681,10012398,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.10012398.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,470.0,5000,5000,5000,15,2023-04-26,,20230424,5000,,31.333333333333332,25.04.2023-470.0-31.333333333333332 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2700,2700,9180640,www.wg-gesucht.de/wg-zimmer-in-Berlin-Niederschoenhausen.9180640.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,430.0,5000,5000,5000,22,2023-04-26,,20230424,5000,,19.545454545454547,25.04.2023-430.0-19.545454545454547 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2701,2701,10012844,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10012844.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,380.0,5000,5000,5000,17,2023-04-26,,20230424,5000,,22.352941176470587,25.04.2023-380.0-22.352941176470587 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2720,2720,7622368,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.7622368.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,510.0,5000,5000,5000,13,2023-04-26,,20230424,5000,,39.23076923076923,25.04.2023-510.0-39.23076923076923 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2721,2721,10015721,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10015721.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,490.0,5000,5000,5000,21,2023-04-26,,20230424,5000,,23.333333333333332,25.04.2023-490.0-23.333333333333332 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2740,2740,9167465,www.wg-gesucht.de/wg-zimmer-in-Berlin.9167465.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,510.0,5000,5000,5000,25,2023-04-26,,20230424,5000,,20.4,25.04.2023-510.0-20.4 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2741,2741,9786000,www.wg-gesucht.de/wg-zimmer-in-Berlin.9786000.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,490.0,5000,5000,5000,13,2023-04-26,,20230424,5000,,37.69230769230769,25.04.2023-490.0-37.69230769230769 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2760,2760,9372429,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9372429.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,470.0,5000,5000,5000,24,2023-04-26,,20230424,5000,,19.583333333333332,25.04.2023-470.0-19.583333333333332 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
2761,2761,8679670,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.8679670.html,25.04.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,420.0,5000,5000,5000,16,2023-04-26,,20230424,5000,,26.25,25.04.2023-420.0-26.25 Zimmervon Spotahome*,Berlin,,52.5170365,13.3888599
2780,2780,9682278,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9682278.html,25.04.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,500.0,5000,5000,5000,24,2023-04-26,,20230424,5000,,20.833333333333332,25.04.2023-500.0-20.833333333333332 Zimmervon HousingAnywhere*,Berlin,,52.5170365,13.3888599
